2022-09-01 23:39:46,835 | INFO | Threshold level 0.01:
2022-09-02 00:03:52,488 | INFO | Training Accuracy: 0.948, Training MCC: 0.910, Validation Accuracy: 0.533, Validation MCC: 0.224, Fold: 3
2022-09-02 00:03:52,502 | INFO | Training Accuracy: 0.931, Training MCC: 0.884, Validation Accuracy: 0.200, Validation MCC: -0.404, Fold: 4
2022-09-02 00:03:52,514 | INFO | Training Accuracy: 0.948, Training MCC: 0.911, Validation Accuracy: 0.267, Validation MCC: -0.297, Fold: 5
2022-09-02 00:03:52,516 | INFO | AVG Training Accuracy: 0.938, AVG Training MCC: 0.894, AVG Validation Accuracy: 0.427, AVG Validation MCC: -0.005

2022-09-02 00:03:52,525 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:03:52,525 | INFO | -----------------------

2022-09-02 00:03:52,543 | INFO | Selecting 26 principal components making up 80% of the variance.

2022-09-02 00:04:30,525 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 4}

2022-09-02 00:04:30,526 | INFO | Best MCC score: 0.370

2022-09-02 00:04:30,542 | INFO | Training Accuracy: 0.707, Training MCC: 0.474, Validation Accuracy: 0.333, Validation MCC: -0.369, Fold: 1
2022-09-02 00:04:30,553 | INFO | Training Accuracy: 0.793, Training MCC: 0.643, Validation Accuracy: 0.533, Validation MCC: 0.134, Fold: 2
2022-09-02 00:04:30,562 | INFO | Training Accuracy: 0.793, Training MCC: 0.634, Validation Accuracy: 0.400, Validation MCC: -0.037, Fold: 3
2022-09-02 00:04:30,573 | INFO | Training Accuracy: 0.776, Training MCC: 0.615, Validation Accuracy: 0.467, Validation MCC: 0.036, Fold: 4
2022-09-02 00:04:30,585 | INFO | Training Accuracy: 0.776, Training MCC: 0.599, Validation Accuracy: 0.533, Validation MCC: 0.274, Fold: 5
2022-09-02 00:04:30,587 | INFO | AVG Training Accuracy: 0.769, AVG Training MCC: 0.593, AVG Validation Accuracy: 0.453, AVG Validation MCC: 0.008

2022-09-02 00:04:30,590 | INFO | Threshold level 0.10:
2022-09-02 00:04:30,590 | INFO | ---------------------

2022-09-02 00:04:30,619 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:04:30,620 | INFO | -----------------------

2022-09-02 00:04:30,635 | INFO | Selecting 28 principal components making up 85% of the variance.

2022-09-02 00:04:31,018 | INFO | Best parameter set: {'C': 5, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}

2022-09-02 00:04:31,018 | INFO | Best MCC score: 0.399

2022-09-02 00:04:31,024 | INFO | Training Accuracy: 0.810, Training MCC: 0.695, Validation Accuracy: 0.533, Validation MCC: 0.072, Fold: 1
2022-09-02 00:04:31,028 | INFO | Training Accuracy: 0.776, Training MCC: 0.636, Validation Accuracy: 0.600, Validation MCC: 0.285, Fold: 2
2022-09-02 00:04:31,032 | INFO | Training Accuracy: 0.741, Training MCC: 0.565, Validation Accuracy: 0.400, Validation MCC: 0.000, Fold: 3
2022-09-02 00:04:31,036 | INFO | Training Accuracy: 0.879, Training MCC: 0.795, Validation Accuracy: 0.467, Validation MCC: 0.042, Fold: 4
2022-09-02 00:04:31,041 | INFO | Training Accuracy: 0.759, Training MCC: 0.599, Validation Accuracy: 0.600, Validation MCC: 0.424, Fold: 5
2022-09-02 00:04:31,042 | INFO | AVG Training Accuracy: 0.793, AVG Training MCC: 0.658, AVG Validation Accuracy: 0.520, AVG Validation MCC: 0.165

2022-09-02 00:04:31,050 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:04:31,050 | INFO | -----------------------

2022-09-02 00:04:31,072 | INFO | Selecting 30 principal components making up 85% of the variance.

2022-09-02 00:07:33,924 | INFO | Best parameter set: {'alpha': 0.2, 'gamma': 2, 'lambda': 1, 'max_depth': 3, 'n_estimators': 9, 'subsample': 0.5}

2022-09-02 00:07:33,925 | INFO | Best MCC score: 0.140

2022-09-02 00:07:33,995 | INFO | Training Accuracy: 0.862, Training MCC: 0.768, Validation Accuracy: 0.600, Validation MCC: 0.296, Fold: 1
2022-09-02 00:07:34,009 | INFO | Training Accuracy: 0.759, Training MCC: 0.601, Validation Accuracy: 0.400, Validation MCC: -0.109, Fold: 2
2022-09-02 00:07:34,025 | INFO | Training Accuracy: 0.776, Training MCC: 0.599, Validation Accuracy: 0.333, Validation MCC: -0.124, Fold: 3
2022-09-02 00:07:34,041 | INFO | Training Accuracy: 0.828, Training MCC: 0.718, Validation Accuracy: 0.267, Validation MCC: -0.245, Fold: 4
2022-09-02 00:07:34,056 | INFO | Training Accuracy: 0.776, Training MCC: 0.595, Validation Accuracy: 0.467, Validation MCC: 0.121, Fold: 5
2022-09-02 00:07:34,058 | INFO | AVG Training Accuracy: 0.800, AVG Training MCC: 0.656, AVG Validation Accuracy: 0.413, AVG Validation MCC: -0.012

2022-09-02 00:07:34,066 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:07:34,067 | INFO | -----------------------

2022-09-02 00:07:34,084 | INFO | Selecting 31 principal components making up 85% of the variance.

2022-09-02 00:08:12,777 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 17}

2022-09-02 00:08:12,777 | INFO | Best MCC score: 0.337

2022-09-02 00:08:12,799 | INFO | Training Accuracy: 0.845, Training MCC: 0.751, Validation Accuracy: 0.600, Validation MCC: 0.246, Fold: 1
2022-09-02 00:08:12,819 | INFO | Training Accuracy: 0.724, Training MCC: 0.540, Validation Accuracy: 0.467, Validation MCC: 0.000, Fold: 2
2022-09-02 00:08:12,842 | INFO | Training Accuracy: 0.741, Training MCC: 0.572, Validation Accuracy: 0.533, Validation MCC: 0.333, Fold: 3
2022-09-02 00:08:12,866 | INFO | Training Accuracy: 0.776, Training MCC: 0.634, Validation Accuracy: 0.600, Validation MCC: 0.067, Fold: 4
2022-09-02 00:08:12,888 | INFO | Training Accuracy: 0.810, Training MCC: 0.667, Validation Accuracy: 0.600, Validation MCC: 0.424, Fold: 5
2022-09-02 00:08:12,891 | INFO | AVG Training Accuracy: 0.779, AVG Training MCC: 0.633, AVG Validation Accuracy: 0.560, AVG Validation MCC: 0.214

2022-09-02 00:08:12,894 | INFO | Threshold level 0.10:
2022-09-02 00:08:12,895 | INFO | ---------------------

2022-09-02 00:08:12,920 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:08:12,920 | INFO | -----------------------

2022-09-02 00:08:12,935 | INFO | Selecting 34 principal components making up 90% of the variance.

2022-09-02 00:08:13,277 | INFO | Best parameter set: {'C': 500, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.001}

2022-09-02 00:08:13,278 | INFO | Best MCC score: 0.452

2022-09-02 00:08:13,283 | INFO | Training Accuracy: 0.931, Training MCC: 0.886, Validation Accuracy: 0.667, Validation MCC: 0.409, Fold: 1
2022-09-02 00:08:13,287 | INFO | Training Accuracy: 0.879, Training MCC: 0.821, Validation Accuracy: 0.667, Validation MCC: 0.386, Fold: 2
2022-09-02 00:08:13,291 | INFO | Training Accuracy: 0.914, Training MCC: 0.865, Validation Accuracy: 0.533, Validation MCC: 0.197, Fold: 3
2022-09-02 00:08:13,295 | INFO | Training Accuracy: 0.914, Training MCC: 0.862, Validation Accuracy: 0.600, Validation MCC: 0.412, Fold: 4
2022-09-02 00:08:13,301 | INFO | Training Accuracy: 0.914, Training MCC: 0.858, Validation Accuracy: 0.667, Validation MCC: 0.446, Fold: 5
2022-09-02 00:08:13,302 | INFO | AVG Training Accuracy: 0.910, AVG Training MCC: 0.858, AVG Validation Accuracy: 0.627, AVG Validation MCC: 0.370

2022-09-02 00:08:13,311 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:08:13,311 | INFO | -----------------------

2022-09-02 00:08:13,330 | INFO | Selecting 35 principal components making up 90% of the variance.

2022-09-02 00:11:27,698 | INFO | Best parameter set: {'alpha': 0.8, 'gamma': 3, 'lambda': 1, 'max_depth': 2, 'n_estimators': 15, 'subsample': 0.5}

2022-09-02 00:11:27,698 | INFO | Best MCC score: 0.149

2022-09-02 00:11:27,741 | INFO | Training Accuracy: 0.655, Training MCC: 0.378, Validation Accuracy: 0.600, Validation MCC: 0.296, Fold: 1
2022-09-02 00:11:27,761 | INFO | Training Accuracy: 0.569, Training MCC: 0.169, Validation Accuracy: 0.467, Validation MCC: 0.000, Fold: 2
2022-09-02 00:11:27,780 | INFO | Training Accuracy: 0.586, Training MCC: 0.184, Validation Accuracy: 0.400, Validation MCC: -0.024, Fold: 3
2022-09-02 00:11:27,796 | INFO | Training Accuracy: 0.603, Training MCC: 0.308, Validation Accuracy: 0.400, Validation MCC: -0.322, Fold: 4
2022-09-02 00:11:27,812 | INFO | Training Accuracy: 0.603, Training MCC: 0.267, Validation Accuracy: 0.400, Validation MCC: 0.000, Fold: 5
2022-09-02 00:11:27,815 | INFO | AVG Training Accuracy: 0.603, AVG Training MCC: 0.261, AVG Validation Accuracy: 0.453, AVG Validation MCC: -0.010

2022-09-02 00:11:27,825 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:11:27,826 | INFO | -----------------------

2022-09-02 00:11:27,843 | INFO | Selecting 36 principal components making up 90% of the variance.

2022-09-02 00:12:04,379 | INFO | Best parameter set: {'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 18}

2022-09-02 00:12:04,380 | INFO | Best MCC score: 0.347

2022-09-02 00:12:04,407 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.667, Validation MCC: 0.390, Fold: 1
2022-09-02 00:12:04,436 | INFO | Training Accuracy: 0.983, Training MCC: 0.971, Validation Accuracy: 0.400, Validation MCC: -0.129, Fold: 2
2022-09-02 00:12:04,465 | INFO | Training Accuracy: 0.983, Training MCC: 0.970, Validation Accuracy: 0.467, Validation MCC: 0.074, Fold: 3
2022-09-02 00:12:04,491 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.267, Validation MCC: -0.036, Fold: 4
2022-09-02 00:12:04,516 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.600, Validation MCC: 0.343, Fold: 5
2022-09-02 00:12:04,517 | INFO | AVG Training Accuracy: 0.993, AVG Training MCC: 0.988, AVG Validation Accuracy: 0.480, AVG Validation MCC: 0.129

2022-09-02 00:12:04,520 | INFO | Threshold level 0.10:
2022-09-02 00:12:04,520 | INFO | ---------------------

2022-09-02 00:12:04,547 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:12:04,547 | INFO | -----------------------

2022-09-02 00:12:04,564 | INFO | Selecting 42 principal components making up 95% of the variance.

2022-09-02 00:12:04,886 | INFO | Best parameter set: {'C': 500, 'break_ties': False, 'class_weight': None, 'gamma': 0.0001}

2022-09-02 00:12:04,886 | INFO | Best MCC score: 0.450

2022-09-02 00:12:04,891 | INFO | Training Accuracy: 0.879, Training MCC: 0.801, Validation Accuracy: 0.600, Validation MCC: 0.246, Fold: 1
2022-09-02 00:12:04,895 | INFO | Training Accuracy: 0.845, Training MCC: 0.744, Validation Accuracy: 0.600, Validation MCC: 0.257, Fold: 2
2022-09-02 00:12:04,899 | INFO | Training Accuracy: 0.793, Training MCC: 0.655, Validation Accuracy: 0.467, Validation MCC: 0.227, Fold: 3
2022-09-02 00:12:04,903 | INFO | Training Accuracy: 0.879, Training MCC: 0.795, Validation Accuracy: 0.467, Validation MCC: 0.042, Fold: 4
2022-09-02 00:12:04,907 | INFO | Training Accuracy: 0.845, Training MCC: 0.729, Validation Accuracy: 0.667, Validation MCC: 0.512, Fold: 5
2022-09-02 00:12:04,908 | INFO | AVG Training Accuracy: 0.848, AVG Training MCC: 0.745, AVG Validation Accuracy: 0.560, AVG Validation MCC: 0.257

2022-09-02 00:12:04,914 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:12:04,914 | INFO | -----------------------

2022-09-02 00:12:04,957 | INFO | Selecting 42 principal components making up 95% of the variance.

2022-09-02 00:15:19,090 | INFO | Best parameter set: {'alpha': 0.8, 'gamma': 0, 'lambda': 1, 'max_depth': 3, 'n_estimators': 11, 'subsample': 0.5}

2022-09-02 00:15:19,090 | INFO | Best MCC score: 0.200

2022-09-02 00:15:19,128 | INFO | Training Accuracy: 0.948, Training MCC: 0.914, Validation Accuracy: 0.667, Validation MCC: 0.390, Fold: 1
2022-09-02 00:15:19,143 | INFO | Training Accuracy: 0.948, Training MCC: 0.913, Validation Accuracy: 0.333, Validation MCC: -0.197, Fold: 2
2022-09-02 00:15:19,160 | INFO | Training Accuracy: 0.914, Training MCC: 0.853, Validation Accuracy: 0.333, Validation MCC: -0.085, Fold: 3
2022-09-02 00:15:19,174 | INFO | Training Accuracy: 0.845, Training MCC: 0.735, Validation Accuracy: 0.467, Validation MCC: 0.101, Fold: 4
2022-09-02 00:15:19,189 | INFO | Training Accuracy: 0.931, Training MCC: 0.883, Validation Accuracy: 0.267, Validation MCC: -0.381, Fold: 5
2022-09-02 00:15:19,190 | INFO | AVG Training Accuracy: 0.917, AVG Training MCC: 0.859, AVG Validation Accuracy: 0.413, AVG Validation MCC: -0.034

2022-09-02 00:15:19,198 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:15:19,199 | INFO | -----------------------

2022-09-02 00:15:19,216 | INFO | Selecting 44 principal components making up 95% of the variance.

2022-09-02 00:15:56,043 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 2}

2022-09-02 00:15:56,043 | INFO | Best MCC score: 0.412

2022-09-02 00:15:56,053 | INFO | Training Accuracy: 0.690, Training MCC: 0.466, Validation Accuracy: 0.467, Validation MCC: 0.048, Fold: 1
2022-09-02 00:15:56,058 | INFO | Training Accuracy: 0.793, Training MCC: 0.662, Validation Accuracy: 0.533, Validation MCC: 0.168, Fold: 2
2022-09-02 00:15:56,064 | INFO | Training Accuracy: 0.638, Training MCC: 0.315, Validation Accuracy: 0.533, Validation MCC: 0.206, Fold: 3
2022-09-02 00:15:56,069 | INFO | Training Accuracy: 0.690, Training MCC: 0.476, Validation Accuracy: 0.200, Validation MCC: -0.254, Fold: 4
2022-09-02 00:15:56,076 | INFO | Training Accuracy: 0.707, Training MCC: 0.469, Validation Accuracy: 0.533, Validation MCC: 0.214, Fold: 5
2022-09-02 00:15:56,078 | INFO | AVG Training Accuracy: 0.703, AVG Training MCC: 0.477, AVG Validation Accuracy: 0.453, AVG Validation MCC: 0.077

2022-09-02 00:15:57,961 | INFO | Threshold level 0.50:
2022-09-02 00:15:57,961 | INFO | ---------------------

2022-09-02 00:15:57,991 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:15:57,992 | INFO | -----------------------

2022-09-02 00:15:58,007 | INFO | Selecting 22 principal components making up 75% of the variance.

2022-09-02 00:16:00,052 | INFO | Best parameter set: {'C': 10, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}

2022-09-02 00:16:00,052 | INFO | Best MCC score: 0.284

2022-09-02 00:16:00,058 | INFO | Training Accuracy: 0.914, Training MCC: 0.858, Validation Accuracy: 0.467, Validation MCC: 0.050, Fold: 1
2022-09-02 00:16:00,062 | INFO | Training Accuracy: 0.879, Training MCC: 0.803, Validation Accuracy: 0.467, Validation MCC: 0.000, Fold: 2
2022-09-02 00:16:00,066 | INFO | Training Accuracy: 0.879, Training MCC: 0.795, Validation Accuracy: 0.400, Validation MCC: 0.000, Fold: 3
2022-09-02 00:16:00,070 | INFO | Training Accuracy: 0.879, Training MCC: 0.806, Validation Accuracy: 0.467, Validation MCC: 0.283, Fold: 4
2022-09-02 00:16:00,075 | INFO | Training Accuracy: 0.828, Training MCC: 0.719, Validation Accuracy: 0.600, Validation MCC: 0.352, Fold: 5
2022-09-02 00:16:00,076 | INFO | AVG Training Accuracy: 0.876, AVG Training MCC: 0.796, AVG Validation Accuracy: 0.480, AVG Validation MCC: 0.137

2022-09-02 00:16:00,083 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:16:00,083 | INFO | -----------------------

2022-09-02 00:16:00,114 | INFO | Selecting 23 principal components making up 75% of the variance.

2022-09-02 00:18:38,967 | INFO | Best parameter set: {'alpha': 1.0, 'gamma': 0, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2, 'subsample': 0.5}

2022-09-02 00:18:38,968 | INFO | Best MCC score: 0.227

2022-09-02 00:18:39,002 | INFO | Training Accuracy: 0.690, Training MCC: 0.464, Validation Accuracy: 0.600, Validation MCC: 0.316, Fold: 1
2022-09-02 00:18:39,017 | INFO | Training Accuracy: 0.828, Training MCC: 0.715, Validation Accuracy: 0.667, Validation MCC: 0.379, Fold: 2
2022-09-02 00:18:39,032 | INFO | Training Accuracy: 0.759, Training MCC: 0.580, Validation Accuracy: 0.400, Validation MCC: 0.123, Fold: 3
2022-09-02 00:18:39,042 | INFO | Training Accuracy: 0.793, Training MCC: 0.670, Validation Accuracy: 0.400, Validation MCC: -0.016, Fold: 4
2022-09-02 00:18:39,052 | INFO | Training Accuracy: 0.741, Training MCC: 0.550, Validation Accuracy: 0.467, Validation MCC: 0.176, Fold: 5
2022-09-02 00:18:39,053 | INFO | AVG Training Accuracy: 0.762, AVG Training MCC: 0.596, AVG Validation Accuracy: 0.507, AVG Validation MCC: 0.195

2022-09-02 00:18:39,062 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:18:39,062 | INFO | -----------------------

2022-09-02 00:18:39,087 | INFO | Selecting 21 principal components making up 75% of the variance.

2022-09-02 00:19:14,560 | INFO | Best parameter set: {'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 1.0, 'n_estimators': 3}

2022-09-02 00:19:14,560 | INFO | Best MCC score: 0.419

2022-09-02 00:19:14,571 | INFO | Training Accuracy: 0.741, Training MCC: 0.565, Validation Accuracy: 0.733, Validation MCC: 0.545, Fold: 1
2022-09-02 00:19:14,578 | INFO | Training Accuracy: 0.759, Training MCC: 0.592, Validation Accuracy: 0.400, Validation MCC: -0.134, Fold: 2
2022-09-02 00:19:14,585 | INFO | Training Accuracy: 0.776, Training MCC: 0.616, Validation Accuracy: 0.467, Validation MCC: -0.045, Fold: 3
2022-09-02 00:19:14,595 | INFO | Training Accuracy: 0.724, Training MCC: 0.539, Validation Accuracy: 0.333, Validation MCC: 0.101, Fold: 4
2022-09-02 00:19:14,606 | INFO | Training Accuracy: 0.776, Training MCC: 0.636, Validation Accuracy: 0.600, Validation MCC: 0.296, Fold: 5
2022-09-02 00:19:14,607 | INFO | AVG Training Accuracy: 0.755, AVG Training MCC: 0.589, AVG Validation Accuracy: 0.507, AVG Validation MCC: 0.153

2022-09-02 00:19:14,614 | INFO | Threshold level 0.50:
2022-09-02 00:19:14,614 | INFO | ---------------------

2022-09-02 00:19:14,641 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:19:14,642 | INFO | -----------------------

2022-09-02 00:19:14,656 | INFO | Selecting 26 principal components making up 80% of the variance.

2022-09-02 00:19:14,972 | INFO | Best parameter set: {'C': 50, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.01}

2022-09-02 00:19:14,973 | INFO | Best MCC score: 0.328

2022-09-02 00:19:14,978 | INFO | Training Accuracy: 0.914, Training MCC: 0.858, Validation Accuracy: 0.467, Validation MCC: 0.050, Fold: 1
2022-09-02 00:19:14,983 | INFO | Training Accuracy: 0.862, Training MCC: 0.779, Validation Accuracy: 0.600, Validation MCC: 0.257, Fold: 2
2022-09-02 00:19:14,988 | INFO | Training Accuracy: 0.897, Training MCC: 0.828, Validation Accuracy: 0.533, Validation MCC: 0.216, Fold: 3
2022-09-02 00:19:14,992 | INFO | Training Accuracy: 0.897, Training MCC: 0.829, Validation Accuracy: 0.533, Validation MCC: 0.342, Fold: 4
2022-09-02 00:19:14,998 | INFO | Training Accuracy: 0.879, Training MCC: 0.802, Validation Accuracy: 0.600, Validation MCC: 0.276, Fold: 5
2022-09-02 00:19:14,999 | INFO | AVG Training Accuracy: 0.890, AVG Training MCC: 0.819, AVG Validation Accuracy: 0.547, AVG Validation MCC: 0.228

2022-09-02 00:19:15,008 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:19:15,009 | INFO | -----------------------

2022-09-02 00:19:15,026 | INFO | Selecting 26 principal components making up 80% of the variance.

2022-09-02 00:21:59,402 | INFO | Best parameter set: {'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 2, 'n_estimators': 7, 'subsample': 1}

2022-09-02 00:21:59,402 | INFO | Best MCC score: 0.364

2022-09-02 00:21:59,439 | INFO | Training Accuracy: 0.948, Training MCC: 0.913, Validation Accuracy: 0.667, Validation MCC: 0.429, Fold: 1
2022-09-02 00:21:59,465 | INFO | Training Accuracy: 0.914, Training MCC: 0.857, Validation Accuracy: 0.600, Validation MCC: 0.295, Fold: 2
2022-09-02 00:21:59,482 | INFO | Training Accuracy: 0.931, Training MCC: 0.882, Validation Accuracy: 0.400, Validation MCC: -0.065, Fold: 3
2022-09-02 00:21:59,494 | INFO | Training Accuracy: 0.948, Training MCC: 0.913, Validation Accuracy: 0.467, Validation MCC: 0.162, Fold: 4
2022-09-02 00:21:59,506 | INFO | Training Accuracy: 0.914, Training MCC: 0.855, Validation Accuracy: 0.667, Validation MCC: 0.392, Fold: 5
2022-09-02 00:21:59,507 | INFO | AVG Training Accuracy: 0.931, AVG Training MCC: 0.884, AVG Validation Accuracy: 0.560, AVG Validation MCC: 0.243

2022-09-02 00:21:59,548 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:21:59,549 | INFO | -----------------------

2022-09-02 00:21:59,574 | INFO | Selecting 25 principal components making up 80% of the variance.

2022-09-02 00:22:35,234 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 3}

2022-09-02 00:22:35,234 | INFO | Best MCC score: 0.420

2022-09-02 00:22:35,245 | INFO | Training Accuracy: 0.741, Training MCC: 0.599, Validation Accuracy: 0.667, Validation MCC: 0.421, Fold: 1
2022-09-02 00:22:35,252 | INFO | Training Accuracy: 0.810, Training MCC: 0.685, Validation Accuracy: 0.400, Validation MCC: -0.134, Fold: 2
2022-09-02 00:22:35,259 | INFO | Training Accuracy: 0.810, Training MCC: 0.693, Validation Accuracy: 0.467, Validation MCC: -0.045, Fold: 3
2022-09-02 00:22:35,266 | INFO | Training Accuracy: 0.810, Training MCC: 0.686, Validation Accuracy: 0.533, Validation MCC: 0.341, Fold: 4
2022-09-02 00:22:35,275 | INFO | Training Accuracy: 0.724, Training MCC: 0.541, Validation Accuracy: 0.467, Validation MCC: 0.176, Fold: 5
2022-09-02 00:22:35,277 | INFO | AVG Training Accuracy: 0.779, AVG Training MCC: 0.641, AVG Validation Accuracy: 0.507, AVG Validation MCC: 0.152

2022-09-02 00:22:35,284 | INFO | Threshold level 0.50:
2022-09-02 00:22:35,284 | INFO | ---------------------

2022-09-02 00:22:35,309 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:22:35,309 | INFO | -----------------------

2022-09-02 00:22:35,323 | INFO | Selecting 30 principal components making up 85% of the variance.

2022-09-02 00:22:35,669 | INFO | Best parameter set: {'C': 250, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.001}

2022-09-02 00:22:35,669 | INFO | Best MCC score: 0.293

2022-09-02 00:22:35,674 | INFO | Training Accuracy: 0.862, Training MCC: 0.782, Validation Accuracy: 0.467, Validation MCC: 0.050, Fold: 1
2022-09-02 00:22:35,679 | INFO | Training Accuracy: 0.793, Training MCC: 0.666, Validation Accuracy: 0.533, Validation MCC: 0.134, Fold: 2
2022-09-02 00:22:35,683 | INFO | Training Accuracy: 0.828, Training MCC: 0.718, Validation Accuracy: 0.467, Validation MCC: 0.096, Fold: 3
2022-09-02 00:22:35,687 | INFO | Training Accuracy: 0.828, Training MCC: 0.725, Validation Accuracy: 0.467, Validation MCC: 0.165, Fold: 4
2022-09-02 00:22:35,691 | INFO | Training Accuracy: 0.845, Training MCC: 0.735, Validation Accuracy: 0.600, Validation MCC: 0.296, Fold: 5
2022-09-02 00:22:35,692 | INFO | AVG Training Accuracy: 0.831, AVG Training MCC: 0.725, AVG Validation Accuracy: 0.507, AVG Validation MCC: 0.148

2022-09-02 00:22:35,698 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:22:35,698 | INFO | -----------------------

2022-09-02 00:22:35,720 | INFO | Selecting 30 principal components making up 85% of the variance.

2022-09-02 00:25:27,929 | INFO | Best parameter set: {'alpha': 0.0, 'gamma': 3, 'lambda': 1, 'max_depth': 3, 'n_estimators': 24, 'subsample': 0.5}

2022-09-02 00:25:27,930 | INFO | Best MCC score: 0.329

2022-09-02 00:25:27,977 | INFO | Training Accuracy: 0.759, Training MCC: 0.584, Validation Accuracy: 0.533, Validation MCC: 0.178, Fold: 1
2022-09-02 00:25:28,006 | INFO | Training Accuracy: 0.793, Training MCC: 0.653, Validation Accuracy: 0.600, Validation MCC: 0.257, Fold: 2
2022-09-02 00:25:28,027 | INFO | Training Accuracy: 0.810, Training MCC: 0.668, Validation Accuracy: 0.533, Validation MCC: 0.259, Fold: 3
2022-09-02 00:25:28,046 | INFO | Training Accuracy: 0.776, Training MCC: 0.613, Validation Accuracy: 0.533, Validation MCC: 0.232, Fold: 4
2022-09-02 00:25:28,067 | INFO | Training Accuracy: 0.724, Training MCC: 0.514, Validation Accuracy: 0.467, Validation MCC: 0.167, Fold: 5
2022-09-02 00:25:28,068 | INFO | AVG Training Accuracy: 0.772, AVG Training MCC: 0.607, AVG Validation Accuracy: 0.533, AVG Validation MCC: 0.219

2022-09-02 00:25:28,081 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:25:28,082 | INFO | -----------------------

2022-09-02 00:25:28,105 | INFO | Selecting 30 principal components making up 85% of the variance.

2022-09-02 00:26:04,146 | INFO | Best parameter set: {'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1.0, 'n_estimators': 1}

2022-09-02 00:26:04,147 | INFO | Best MCC score: 0.409

2022-09-02 00:26:04,155 | INFO | Training Accuracy: 0.655, Training MCC: 0.411, Validation Accuracy: 0.333, Validation MCC: -0.085, Fold: 1
2022-09-02 00:26:04,160 | INFO | Training Accuracy: 0.638, Training MCC: 0.384, Validation Accuracy: 0.467, Validation MCC: 0.000, Fold: 2
2022-09-02 00:26:04,165 | INFO | Training Accuracy: 0.534, Training MCC: 0.400, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 3
2022-09-02 00:26:04,170 | INFO | Training Accuracy: 0.655, Training MCC: 0.394, Validation Accuracy: 0.467, Validation MCC: 0.164, Fold: 4
2022-09-02 00:26:04,174 | INFO | Training Accuracy: 0.759, Training MCC: 0.588, Validation Accuracy: 0.600, Validation MCC: 0.352, Fold: 5
2022-09-02 00:26:04,176 | INFO | AVG Training Accuracy: 0.648, AVG Training MCC: 0.435, AVG Validation Accuracy: 0.507, AVG Validation MCC: 0.154

2022-09-02 00:26:04,181 | INFO | Threshold level 0.50:
2022-09-02 00:26:04,181 | INFO | ---------------------

2022-09-02 00:26:04,210 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:26:04,210 | INFO | -----------------------

